date,strategy,weekly_return,rebalance_month,wealth
2022-04-01,Rolling REPO,0.007738997085825185,2022-04,0.942552503105726
2022-04-08,Rolling REPO,-0.019502013094001246,2022-04,0.9241708318483746
2022-04-15,Rolling REPO,-0.00791808257233946,2022-04,0.9168531708908515
2022-04-22,Rolling REPO,-0.014265976053640472,2022-04,0.9037733655102183
2022-04-29,Rolling REPO,-0.005728427889097827,2022-04,0.8985961649578058
2022-05-06,Rolling REPO,-0.011467032090326191,2022-05,0.8882919338979907
2022-05-13,Rolling REPO,0.0021189481859318375,2022-05,0.8901741784799017
2022-05-20,Rolling REPO,0.0026948338701570243,2022-05,0.8925730500064086
2022-05-27,Rolling REPO,0.02213029998661805,2022-05,0.912325959363021
2022-06-03,Rolling REPO,-0.012186083699159807,2022-06,0.9012082788613068
2022-06-10,Rolling REPO,-0.021883678082567234,2022-06,0.8814865270013615
2022-06-17,Rolling REPO,-0.01714295011766362,2022-06,0.8663752474395846
2022-06-24,Rolling REPO,0.01302859432965881,2022-06,0.8776628990757328
2022-07-01,Rolling REPO,0.0027335863700429634,2022-07,0.8800620664141388
2022-07-08,Rolling REPO,-0.009172945944526065,2022-07,0.8719893046510939
2022-07-15,Rolling REPO,0.0031565251795135836,2022-07,0.8747417608474917
2022-07-22,Rolling REPO,0.013399560651977338,2022-07,0.8864629161267852
2022-07-29,Rolling REPO,0.012323035898105234,2022-07,0.8973868304645546
2022-08-05,Rolling REPO,-0.006708940400819084,2022-08,0.891366315702488
2022-08-12,Rolling REPO,0.0098956587852161,2022-08,0.9001869726153151
2022-08-19,Rolling REPO,-0.018042971252393434,2022-08,0.8839449249466379
2022-08-26,Rolling REPO,-0.006139397743686563,2022-08,0.8785180354688773
2022-09-02,Rolling REPO,-0.017542274841838203,2022-09,0.8631068306371704
2022-09-09,Rolling REPO,0.0016881377320662088,2022-09,0.8645638738447731
2022-09-16,Rolling REPO,-0.015591653007420716,2022-09,0.8510838939210339
2022-09-23,Rolling REPO,-0.02170819663980842,2022-09,0.8326083973948223
2022-09-30,Rolling REPO,-0.01003660595295664,2022-09,0.8242518349970477
2022-10-07,Rolling REPO,-0.0001811513956264249,2022-10,0.8241025206267903
2022-10-14,Rolling REPO,-0.016168347806278353,2022-10,0.8107781444452656
2022-10-21,Rolling REPO,-0.006635106438272631,2022-10,0.8053985451590462
2022-10-28,Rolling REPO,0.020036504137042586,2022-10,0.8215359164410935
2022-11-04,Rolling REPO,-0.004060084669575007,2022-11,0.8182004110612457
2022-11-11,Rolling REPO,0.02886034105939083,2022-11,0.8418139539794071
2022-11-18,Rolling REPO,0.006389842348851593,2022-11,0.8471930124323989
2022-11-25,Rolling REPO,0.013643481122016434,2022-11,0.8587516743042246
2022-12-02,Rolling REPO,0.0154360015054605,2022-12,0.8720073664416013
2022-12-09,Rolling REPO,-0.006430111971575539,2022-12,0.8664002614353431
2022-12-16,Rolling REPO,0.0008377160701973824,2022-12,0.8671260588575707
2022-12-23,Rolling REPO,-0.009576947467373538,2022-12,0.858821638144301
2022-12-30,Rolling REPO,-0.006730378207647301,2022-12,0.8530414437066787
2023-01-06,Rolling REPO,0.02453259750197691,2023-01,0.87396876609764
2023-01-13,Rolling REPO,0.015395365717895314,2023-01,0.8874238348777309
2023-01-20,Rolling REPO,0.0010728442943772477,2023-01,0.8883759024756739
2023-01-27,Rolling REPO,0.000964100487624409,2023-01,0.8892323861164445
2023-02-03,Rolling REPO,-0.006539309617521362,2023-02,0.8834174202217018
2023-02-10,Rolling REPO,-0.014358678074650754,2023-02,0.8707327138791999
2023-02-17,Rolling REPO,-0.005833840896962078,2023-02,0.8656529977626487
2023-02-24,Rolling REPO,-0.011560024603380835,2023-02,0.8556460278105221
2023-03-03,Rolling REPO,0.0060416087150398515,2023-03,0.8608155063091314
2023-03-10,Rolling REPO,0.0017829806783496646,2023-03,0.8623503237245043
2023-03-17,Rolling REPO,0.0055116525576852544,2023-03,0.8671032990918811
2023-03-24,Rolling REPO,0.00937617962296869,2023-03,0.8752334153758354
2023-03-31,Rolling REPO,0.0033591128753213155,2023-03,0.878173423210336
2023-04-07,Rolling REPO,0.006410544202446192,2023-04,0.8838029927572394
2023-04-14,Rolling REPO,-0.005000067753648873,2023-04,0.8793839179125755
2023-04-21,Rolling REPO,-0.004537762929437731,2023-04,0.8753934821691282
2023-04-28,Rolling REPO,0.006383660375821614,2023-04,0.8809816968545037
2023-05-05,Rolling REPO,-0.008109698982531402,2023-05,0.8738372004838939
2023-05-12,Rolling REPO,-0.005074017416889582,2023-05,0.8694033353091125
2023-05-19,Rolling REPO,-0.011889160361601986,2023-05,0.8590668596367108
2023-05-26,Rolling REPO,-0.002622123173389594,2023-05,0.8568142805165664
2023-06-02,Rolling REPO,0.005544165928596845,2023-06,0.8615646010577416
2023-06-09,Rolling REPO,0.0008827922308105568,2023-06,0.8623251835938968
2023-06-16,Rolling REPO,0.005068802703306083,2023-06,0.8666961398156264
2023-06-23,Rolling REPO,-0.008401493358479232,2023-06,0.8594145979531458
2023-06-30,Rolling REPO,0.0020840470951918088,2023-06,0.8612056584495754
